Time(s)       Stress(in)        Total_Strain(out)       Visco-elastic_Strain    Visco-plastic_Strain 
 4.80100E+01  3.70000E-01  6.72290E-02  4.65849E-02  2.06441E-02 
 4.80200E+01  3.70000E-01  6.72296E-02  4.65855E-02  2.06441E-02 
 4.80300E+01  3.70000E-01  6.72301E-02  4.65860E-02  2.06442E-02 
 4.80400E+01  3.70000E-01  6.72307E-02  4.65865E-02  2.06442E-02 
 4.80500E+01  3.70000E-01  6.72313E-02  4.65870E-02  2.06442E-02 
 4.80600E+01  3.70000E-01  6.72318E-02  4.65875E-02  2.06443E-02 
 4.80700E+01  3.70000E-01  6.72324E-02  4.65881E-02  2.06443E-02 
 4.80800E+01  3.70000E-01  6.72329E-02  4.65886E-02  2.06444E-02 
 4.80900E+01  3.70000E-01  6.72335E-02  4.65891E-02  2.06444E-02 
 4.81000E+01  3.70000E-01  6.72341E-02  4.65896E-02  2.06444E-02 
 4.81100E+01  3.70000E-01  6.72346E-02  4.65901E-02  2.06445E-02 
 4.81200E+01  3.70000E-01  6.72352E-02  4.65907E-02  2.06445E-02 
 4.81300E+01  3.70000E-01  6.72357E-02  4.65912E-02  2.06446E-02 
 4.81400E+01  3.70000E-01  6.72363E-02  4.65917E-02  2.06446E-02 
 4.81500E+01  3.70000E-01  6.72368E-02  4.65922E-02  2.06446E-02 
 4.81600E+01  3.70000E-01  6.72374E-02  4.65927E-02  2.06447E-02 
 4.81700E+01  3.70000E-01  6.72380E-02  4.65932E-02  2.06447E-02 
 4.81800E+01  3.70000E-01  6.72385E-02  4.65937E-02  2.06448E-02 
 4.81900E+01  3.70000E-01  6.72391E-02  4.65943E-02  2.06448E-02 
 4.82000E+01  3.70000E-01  6.72396E-02  4.65948E-02  2.06448E-02 
 4.82100E+01  3.70000E-01  6.72402E-02  4.65953E-02  2.06449E-02 
 4.82200E+01  3.70000E-01  6.72407E-02  4.65958E-02  2.06449E-02 
 4.82300E+01  3.70000E-01  6.72412E-02  4.65963E-02  2.06450E-02 
 4.82400E+01  3.70000E-01  6.72418E-02  4.65968E-02  2.06450E-02 
 4.82500E+01  3.70000E-01  6.72423E-02  4.65973E-02  2.06450E-02 
 4.82600E+01  3.70000E-01  6.72429E-02  4.65978E-02  2.06451E-02 
 4.82700E+01  3.70000E-01  6.72434E-02  4.65983E-02  2.06451E-02 
 4.82800E+01  3.70000E-01  6.72440E-02  4.65988E-02  2.06452E-02 
 4.82900E+01  3.70000E-01  6.72445E-02  4.65993E-02  2.06452E-02 
 4.83000E+01  3.70000E-01  6.72451E-02  4.65998E-02  2.06452E-02 
 4.83100E+01  3.70000E-01  6.72456E-02  4.66003E-02  2.06453E-02 
 4.83200E+01  3.70000E-01  6.72461E-02  4.66008E-02  2.06453E-02 
 4.83300E+01  3.70000E-01  6.72467E-02  4.66013E-02  2.06454E-02 
 4.83400E+01  3.70000E-01  6.72472E-02  4.66018E-02  2.06454E-02 
 4.83500E+01  3.70000E-01  6.72477E-02  4.66023E-02  2.06454E-02 
 4.83600E+01  3.70000E-01  6.72483E-02  4.66028E-02  2.06455E-02 
 4.83700E+01  3.70000E-01  6.72488E-02  4.66033E-02  2.06455E-02 
 4.83800E+01  3.70000E-01  6.72494E-02  4.66038E-02  2.06456E-02 
 4.83900E+01  3.70000E-01  6.72499E-02  4.66043E-02  2.06456E-02 
 4.84000E+01  3.70000E-01  6.72504E-02  4.66048E-02  2.06456E-02 
 4.84100E+01  3.70000E-01  6.72509E-02  4.66053E-02  2.06457E-02 
 4.84200E+01  3.70000E-01  6.72515E-02  4.66058E-02  2.06457E-02 
 4.84300E+01  3.70000E-01  6.72520E-02  4.66063E-02  2.06458E-02 
 4.84400E+01  3.70000E-01  6.72525E-02  4.66067E-02  2.06458E-02 
 4.84500E+01  3.70000E-01  6.72531E-02  4.66072E-02  2.06458E-02 
 4.84600E+01  3.70000E-01  6.72536E-02  4.66077E-02  2.06459E-02 
 4.84700E+01  3.70000E-01  6.72541E-02  4.66082E-02  2.06459E-02 
 4.84800E+01  3.70000E-01  6.72546E-02  4.66087E-02  2.06460E-02 
 4.84900E+01  3.70000E-01  6.72552E-02  4.66092E-02  2.06460E-02 
 4.85000E+01  3.70000E-01  6.72557E-02  4.66097E-02  2.06460E-02 
 4.85100E+01  3.70000E-01  6.72562E-02  4.66101E-02  2.06461E-02 
 4.85200E+01  3.70000E-01  6.72567E-02  4.66106E-02  2.06461E-02 
 4.85300E+01  3.70000E-01  6.72573E-02  4.66111E-02  2.06462E-02 
 4.85400E+01  3.70000E-01  6.72578E-02  4.66116E-02  2.06462E-02 
 4.85500E+01  3.70000E-01  6.72583E-02  4.66121E-02  2.06462E-02 
 4.85600E+01  3.70000E-01  6.72588E-02  4.66125E-02  2.06463E-02 
 4.85700E+01  3.70000E-01  6.72593E-02  4.66130E-02  2.06463E-02 
 4.85800E+01  3.70000E-01  6.72599E-02  4.66135E-02  2.06464E-02 
 4.85900E+01  3.70000E-01  6.72604E-02  4.66140E-02  2.06464E-02 
 4.86000E+01  3.70000E-01  6.72609E-02  4.66145E-02  2.06464E-02 
 4.86100E+01  3.70000E-01  6.72614E-02  4.66149E-02  2.06465E-02 
 4.86200E+01  3.70000E-01  6.72619E-02  4.66154E-02  2.06465E-02 
 4.86300E+01  3.70000E-01  6.72624E-02  4.66159E-02  2.06466E-02 
 4.86400E+01  3.70000E-01  6.72629E-02  4.66164E-02  2.06466E-02 
 4.86500E+01  3.70000E-01  6.72635E-02  4.66168E-02  2.06466E-02 
 4.86600E+01  3.70000E-01  6.72640E-02  4.66173E-02  2.06467E-02 
 4.86700E+01  3.70000E-01  6.72645E-02  4.66178E-02  2.06467E-02 
 4.86800E+01  3.70000E-01  6.72650E-02  4.66182E-02  2.06468E-02 
 4.86900E+01  3.70000E-01  6.72655E-02  4.66187E-02  2.06468E-02 
 4.87000E+01  3.70000E-01  6.72660E-02  4.66192E-02  2.06468E-02 
 4.87100E+01  3.70000E-01  6.72665E-02  4.66196E-02  2.06469E-02 
 4.87200E+01  3.70000E-01  6.72670E-02  4.66201E-02  2.06469E-02 
 4.87300E+01  3.70000E-01  6.72675E-02  4.66206E-02  2.06470E-02 
 4.87400E+01  3.70000E-01  6.72680E-02  4.66210E-02  2.06470E-02 
 4.87500E+01  3.70000E-01  6.72685E-02  4.66215E-02  2.06470E-02 
 4.87600E+01  3.70000E-01  6.72690E-02  4.66220E-02  2.06471E-02 
 4.87700E+01  3.70000E-01  6.72695E-02  4.66224E-02  2.06471E-02 
 4.87800E+01  3.70000E-01  6.72701E-02  4.66229E-02  2.06472E-02 
 4.87900E+01  3.70000E-01  6.72706E-02  4.66234E-02  2.06472E-02 
 4.88000E+01  3.70000E-01  6.72711E-02  4.66238E-02  2.06472E-02 
 4.88100E+01  3.70000E-01  6.72716E-02  4.66243E-02  2.06473E-02 
 4.88200E+01  3.70000E-01  6.72721E-02  4.66247E-02  2.06473E-02 
 4.88300E+01  3.70000E-01  6.72726E-02  4.66252E-02  2.06474E-02 
 4.88400E+01  3.70000E-01  6.72731E-02  4.66257E-02  2.06474E-02 
 4.88500E+01  3.70000E-01  6.72735E-02  4.66261E-02  2.06474E-02 
 4.88600E+01  3.70000E-01  6.72740E-02  4.66266E-02  2.06475E-02 
 4.88700E+01  3.70000E-01  6.72745E-02  4.66270E-02  2.06475E-02 
 4.88800E+01  3.70000E-01  6.72750E-02  4.66275E-02  2.06476E-02 
 4.88900E+01  3.70000E-01  6.72755E-02  4.66279E-02  2.06476E-02 
 4.89000E+01  3.70000E-01  6.72760E-02  4.66284E-02  2.06476E-02 
 4.89100E+01  3.70000E-01  6.72765E-02  4.66288E-02  2.06477E-02 
 4.89200E+01  3.70000E-01  6.72770E-02  4.66293E-02  2.06477E-02 
 4.89300E+01  3.70000E-01  6.72775E-02  4.66297E-02  2.06478E-02 
 4.89400E+01  3.70000E-01  6.72780E-02  4.66302E-02  2.06478E-02 
 4.89500E+01  3.70000E-01  6.72785E-02  4.66307E-02  2.06478E-02 
 4.89600E+01  3.70000E-01  6.72790E-02  4.66311E-02  2.06479E-02 
 4.89700E+01  3.70000E-01  6.72795E-02  4.66315E-02  2.06479E-02 
 4.89800E+01  3.70000E-01  6.72799E-02  4.66320E-02  2.06480E-02 
 4.89900E+01  3.70000E-01  6.72804E-02  4.66324E-02  2.06480E-02 
 4.90000E+01  3.70000E-01  6.72809E-02  4.66329E-02  2.06480E-02 
 4.90100E+01  3.70000E-01  6.72814E-02  4.66333E-02  2.06481E-02 
 4.90200E+01  3.70000E-01  6.72819E-02  4.66338E-02  2.06481E-02 
 4.90300E+01  3.70000E-01  6.72824E-02  4.66342E-02  2.06482E-02 
 4.90400E+01  3.70000E-01  6.72829E-02  4.66347E-02  2.06482E-02 
 4.90500E+01  3.70000E-01  6.72833E-02  4.66351E-02  2.06482E-02 
 4.90600E+01  3.70000E-01  6.72838E-02  4.66356E-02  2.06483E-02 
 4.90700E+01  3.70000E-01  6.72843E-02  4.66360E-02  2.06483E-02 
 4.90800E+01  3.70000E-01  6.72848E-02  4.66364E-02  2.06484E-02 
 4.90900E+01  3.70000E-01  6.72853E-02  4.66369E-02  2.06484E-02 
 4.91000E+01  3.70000E-01  6.72858E-02  4.66373E-02  2.06484E-02 
 4.91100E+01  3.70000E-01  6.72862E-02  4.66378E-02  2.06485E-02 
 4.91200E+01  3.70000E-01  6.72867E-02  4.66382E-02  2.06485E-02 
 4.91300E+01  3.70000E-01  6.72872E-02  4.66386E-02  2.06485E-02 
 4.91400E+01  3.70000E-01  6.72877E-02  4.66391E-02  2.06486E-02 
 4.91500E+01  3.70000E-01  6.72881E-02  4.66395E-02  2.06486E-02 
 4.91600E+01  3.70000E-01  6.72886E-02  4.66399E-02  2.06487E-02 
 4.91700E+01  3.70000E-01  6.72891E-02  4.66404E-02  2.06487E-02 
 4.91800E+01  3.70000E-01  6.72896E-02  4.66408E-02  2.06487E-02 
 4.91900E+01  3.70000E-01  6.72900E-02  4.66413E-02  2.06488E-02 
 4.92000E+01  3.70000E-01  6.72905E-02  4.66417E-02  2.06488E-02 
 4.92100E+01  3.70000E-01  6.72910E-02  4.66421E-02  2.06489E-02 
 4.92200E+01  3.70000E-01  6.72915E-02  4.66426E-02  2.06489E-02 
 4.92300E+01  3.70000E-01  6.72919E-02  4.66430E-02  2.06489E-02 
 4.92400E+01  3.70000E-01  6.72924E-02  4.66434E-02  2.06490E-02 
 4.92500E+01  3.70000E-01  6.72929E-02  4.66438E-02  2.06490E-02 
 4.92600E+01  3.70000E-01  6.72933E-02  4.66443E-02  2.06491E-02 
 4.92700E+01  3.70000E-01  6.72938E-02  4.66447E-02  2.06491E-02 
 4.92800E+01  3.70000E-01  6.72943E-02  4.66451E-02  2.06491E-02 
 4.92900E+01  3.70000E-01  6.72947E-02  4.66456E-02  2.06492E-02 
 4.93000E+01  3.70000E-01  6.72952E-02  4.66460E-02  2.06492E-02 
 4.93100E+01  3.70000E-01  6.72957E-02  4.66464E-02  2.06493E-02 
 4.93200E+01  3.70000E-01  6.72961E-02  4.66468E-02  2.06493E-02 
 4.93300E+01  3.70000E-01  6.72966E-02  4.66473E-02  2.06493E-02 
 4.93400E+01  3.70000E-01  6.72971E-02  4.66477E-02  2.06494E-02 
 4.93500E+01  3.70000E-01  6.72975E-02  4.66481E-02  2.06494E-02 
 4.93600E+01  3.70000E-01  6.72980E-02  4.66485E-02  2.06495E-02 
 4.93700E+01  3.70000E-01  6.72985E-02  4.66490E-02  2.06495E-02 
 4.93800E+01  3.70000E-01  6.72989E-02  4.66494E-02  2.06495E-02 
 4.93900E+01  3.70000E-01  6.72994E-02  4.66498E-02  2.06496E-02 
 4.94000E+01  3.70000E-01  6.72999E-02  4.66502E-02  2.06496E-02 
 4.94100E+01  3.70000E-01  6.73003E-02  4.66506E-02  2.06497E-02 
 4.94200E+01  3.70000E-01  6.73008E-02  4.66511E-02  2.06497E-02 
 4.94300E+01  3.70000E-01  6.73012E-02  4.66515E-02  2.06497E-02 
 4.94400E+01  3.70000E-01  6.73017E-02  4.66519E-02  2.06498E-02 
 4.94500E+01  3.70000E-01  6.73021E-02  4.66523E-02  2.06498E-02 
 4.94600E+01  3.70000E-01  6.73026E-02  4.66527E-02  2.06499E-02 
 4.94700E+01  3.70000E-01  6.73031E-02  4.66532E-02  2.06499E-02 
 4.94800E+01  3.70000E-01  6.73035E-02  4.66536E-02  2.06499E-02 
 4.94900E+01  3.70000E-01  6.73040E-02  4.66540E-02  2.06500E-02 
 4.95000E+01  3.70000E-01  6.73044E-02  4.66544E-02  2.06500E-02 
 4.95100E+01  3.70000E-01  6.73049E-02  4.66548E-02  2.06501E-02 
 4.95200E+01  3.70000E-01  6.73053E-02  4.66552E-02  2.06501E-02 
 4.95300E+01  3.70000E-01  6.73058E-02  4.66556E-02  2.06501E-02 
 4.95400E+01  3.70000E-01  6.73062E-02  4.66561E-02  2.06502E-02 
 4.95500E+01  3.70000E-01  6.73067E-02  4.66565E-02  2.06502E-02 
 4.95600E+01  3.70000E-01  6.73071E-02  4.66569E-02  2.06503E-02 
 4.95700E+01  3.70000E-01  6.73076E-02  4.66573E-02  2.06503E-02 
 4.95800E+01  3.70000E-01  6.73080E-02  4.66577E-02  2.06503E-02 
 4.95900E+01  3.70000E-01  6.73085E-02  4.66581E-02  2.06504E-02 
 4.96000E+01  3.70000E-01  6.73089E-02  4.66585E-02  2.06504E-02 
 4.96100E+01  3.70000E-01  6.73094E-02  4.66589E-02  2.06505E-02 
 4.96200E+01  3.70000E-01  6.73098E-02  4.66593E-02  2.06505E-02 
 4.96300E+01  3.70000E-01  6.73103E-02  4.66598E-02  2.06505E-02 
 4.96400E+01  3.70000E-01  6.73107E-02  4.66602E-02  2.06506E-02 
 4.96500E+01  3.70000E-01  6.73112E-02  4.66606E-02  2.06506E-02 
 4.96600E+01  3.70000E-01  6.73116E-02  4.66610E-02  2.06507E-02 
 4.96700E+01  3.70000E-01  6.73121E-02  4.66614E-02  2.06507E-02 
 4.96800E+01  3.70000E-01  6.73125E-02  4.66618E-02  2.06507E-02 
 4.96900E+01  3.70000E-01  6.73130E-02  4.66622E-02  2.06508E-02 
 4.97000E+01  3.70000E-01  6.73134E-02  4.66626E-02  2.06508E-02 
 4.97100E+01  3.70000E-01  6.73139E-02  4.66630E-02  2.06509E-02 
 4.97200E+01  3.70000E-01  6.73143E-02  4.66634E-02  2.06509E-02 
 4.97300E+01  3.70000E-01  6.73147E-02  4.66638E-02  2.06509E-02 
 4.97400E+01  3.70000E-01  6.73152E-02  4.66642E-02  2.06510E-02 
 4.97500E+01  3.70000E-01  6.73156E-02  4.66646E-02  2.06510E-02 
 4.97600E+01  3.70000E-01  6.73161E-02  4.66650E-02  2.06511E-02 
 4.97700E+01  3.70000E-01  6.73165E-02  4.66654E-02  2.06511E-02 
 4.97800E+01  3.70000E-01  6.73169E-02  4.66658E-02  2.06511E-02 
 4.97900E+01  3.70000E-01  6.73174E-02  4.66662E-02  2.06512E-02 
 4.98000E+01  3.70000E-01  6.73178E-02  4.66666E-02  2.06512E-02 
 4.98100E+01  3.70000E-01  6.73183E-02  4.66670E-02  2.06513E-02 
 4.98200E+01  3.70000E-01  6.73187E-02  4.66674E-02  2.06513E-02 
 4.98300E+01  3.70000E-01  6.73191E-02  4.66678E-02  2.06513E-02 
 4.98400E+01  3.70000E-01  6.73196E-02  4.66682E-02  2.06514E-02 
 4.98500E+01  3.70000E-01  6.73200E-02  4.66686E-02  2.06514E-02 
 4.98600E+01  3.70000E-01  6.73204E-02  4.66690E-02  2.06515E-02 
 4.98700E+01  3.70000E-01  6.73209E-02  4.66694E-02  2.06515E-02 
 4.98800E+01  3.70000E-01  6.73213E-02  4.66698E-02  2.06515E-02 
 4.98900E+01  3.70000E-01  6.73217E-02  4.66702E-02  2.06516E-02 
 4.99000E+01  3.70000E-01  6.73222E-02  4.66706E-02  2.06516E-02 
 4.99100E+01  3.70000E-01  6.73226E-02  4.66710E-02  2.06517E-02 
 4.99200E+01  3.70000E-01  6.73230E-02  4.66713E-02  2.06517E-02 
 4.99300E+01  3.70000E-01  6.73235E-02  4.66717E-02  2.06517E-02 
 4.99400E+01  3.70000E-01  6.73239E-02  4.66721E-02  2.06518E-02 
 4.99500E+01  3.70000E-01  6.73243E-02  4.66725E-02  2.06518E-02 
 4.99600E+01  3.70000E-01  6.73248E-02  4.66729E-02  2.06519E-02 
 4.99700E+01  3.70000E-01  6.73252E-02  4.66733E-02  2.06519E-02 
 4.99800E+01  3.70000E-01  6.73256E-02  4.66737E-02  2.06519E-02 
 4.99900E+01  3.70000E-01  6.73260E-02  4.66741E-02  2.06520E-02 
 5.00000E+01  3.70000E-01  6.73265E-02  4.66745E-02  2.06520E-02 
 5.00100E+01  3.70000E-01  6.73269E-02  4.66749E-02  2.06521E-02 
 5.00200E+01  3.70000E-01  6.73273E-02  4.66752E-02  2.06521E-02 
 5.00300E+01  3.70000E-01  6.73278E-02  4.66756E-02  2.06521E-02 
 5.00400E+01  3.70000E-01  6.73282E-02  4.66760E-02  2.06522E-02 
 5.00500E+01  3.70000E-01  6.73286E-02  4.66764E-02  2.06522E-02 
 5.00600E+01  3.70000E-01  6.73290E-02  4.66768E-02  2.06522E-02 
 5.00700E+01  3.70000E-01  6.73295E-02  4.66772E-02  2.06523E-02 
 5.00800E+01  3.70000E-01  6.73299E-02  4.66776E-02  2.06523E-02 
 5.00900E+01  3.70000E-01  6.73303E-02  4.66779E-02  2.06524E-02 
 5.01000E+01  3.70000E-01  6.73307E-02  4.66783E-02  2.06524E-02 
 5.01100E+01  3.70000E-01  6.73312E-02  4.66787E-02  2.06524E-02 
 5.01200E+01  3.70000E-01  6.73316E-02  4.66791E-02  2.06525E-02 
 5.01300E+01  3.70000E-01  6.73320E-02  4.66795E-02  2.06525E-02 
 5.01400E+01  3.70000E-01  6.73324E-02  4.66799E-02  2.06526E-02 
 5.01500E+01  3.70000E-01  6.73328E-02  4.66802E-02  2.06526E-02 
 5.01600E+01  3.70000E-01  6.73333E-02  4.66806E-02  2.06526E-02 
 5.01700E+01  3.70000E-01  6.73337E-02  4.66810E-02  2.06527E-02 
 5.01800E+01  3.70000E-01  6.73341E-02  4.66814E-02  2.06527E-02 
 5.01900E+01  3.70000E-01  6.73345E-02  4.66818E-02  2.06528E-02 
 5.02000E+01  3.70000E-01  6.73349E-02  4.66821E-02  2.06528E-02 
 5.02100E+01  3.70000E-01  6.73354E-02  4.66825E-02  2.06528E-02 
 5.02200E+01  3.70000E-01  6.73358E-02  4.66829E-02  2.06529E-02 
 5.02300E+01  3.70000E-01  6.73362E-02  4.66833E-02  2.06529E-02 
 5.02400E+01  3.70000E-01  6.73366E-02  4.66836E-02  2.06530E-02 
 5.02500E+01  3.70000E-01  6.73370E-02  4.66840E-02  2.06530E-02 
 5.02600E+01  3.70000E-01  6.73374E-02  4.66844E-02  2.06530E-02 
 5.02700E+01  3.70000E-01  6.73379E-02  4.66848E-02  2.06531E-02 
 5.02800E+01  3.70000E-01  6.73383E-02  4.66851E-02  2.06531E-02 
 5.02900E+01  3.70000E-01  6.73387E-02  4.66855E-02  2.06532E-02 
 5.03000E+01  3.70000E-01  6.73391E-02  4.66859E-02  2.06532E-02 
 5.03100E+01  3.70000E-01  6.73395E-02  4.66863E-02  2.06532E-02 
 5.03200E+01  3.70000E-01  6.73399E-02  4.66866E-02  2.06533E-02 
 5.03300E+01  3.70000E-01  6.73403E-02  4.66870E-02  2.06533E-02 
 5.03400E+01  3.70000E-01  6.73407E-02  4.66874E-02  2.06534E-02 
 5.03500E+01  3.70000E-01  6.73412E-02  4.66878E-02  2.06534E-02 
 5.03600E+01  3.70000E-01  6.73416E-02  4.66881E-02  2.06534E-02 
 5.03700E+01  3.70000E-01  6.73420E-02  4.66885E-02  2.06535E-02 
 5.03800E+01  3.70000E-01  6.73424E-02  4.66889E-02  2.06535E-02 
 5.03900E+01  3.70000E-01  6.73428E-02  4.66892E-02  2.06536E-02 
 5.04000E+01  3.70000E-01  6.73432E-02  4.66896E-02  2.06536E-02 
 5.04100E+01  3.70000E-01  6.73436E-02  4.66900E-02  2.06536E-02 
 5.04200E+01  3.70000E-01  6.73440E-02  4.66903E-02  2.06537E-02 
 5.04300E+01  3.70000E-01  6.73444E-02  4.66907E-02  2.06537E-02 
 5.04400E+01  3.70000E-01  6.73448E-02  4.66911E-02  2.06538E-02 
 5.04500E+01  3.70000E-01  6.73452E-02  4.66914E-02  2.06538E-02 
 5.04600E+01  3.70000E-01  6.73457E-02  4.66918E-02  2.06538E-02 
 5.04700E+01  3.70000E-01  6.73461E-02  4.66922E-02  2.06539E-02 
 5.04800E+01  3.70000E-01  6.73465E-02  4.66925E-02  2.06539E-02 
 5.04900E+01  3.70000E-01  6.73469E-02  4.66929E-02  2.06540E-02 
 5.05000E+01  3.70000E-01  6.73473E-02  4.66933E-02  2.06540E-02 
 5.05100E+01  3.70000E-01  6.73477E-02  4.66936E-02  2.06540E-02 
 5.05200E+01  3.70000E-01  6.73481E-02  4.66940E-02  2.06541E-02 
 5.05300E+01  3.70000E-01  6.73485E-02  4.66944E-02  2.06541E-02 
 5.05400E+01  3.70000E-01  6.73489E-02  4.66947E-02  2.06542E-02 
 5.05500E+01  3.70000E-01  6.73493E-02  4.66951E-02  2.06542E-02 
 5.05600E+01  3.70000E-01  6.73497E-02  4.66955E-02  2.06542E-02 
 5.05700E+01  3.70000E-01  6.73501E-02  4.66958E-02  2.06543E-02 
 5.05800E+01  3.70000E-01  6.73505E-02  4.66962E-02  2.06543E-02 
 5.05900E+01  3.70000E-01  6.73509E-02  4.66965E-02  2.06544E-02 
 5.06000E+01  3.70000E-01  6.73513E-02  4.66969E-02  2.06544E-02 
 5.06100E+01  3.70000E-01  6.73517E-02  4.66973E-02  2.06544E-02 
 5.06200E+01  3.70000E-01  6.73521E-02  4.66976E-02  2.06545E-02 
 5.06300E+01  3.70000E-01  6.73525E-02  4.66980E-02  2.06545E-02 
 5.06400E+01  3.70000E-01  6.73529E-02  4.66984E-02  2.06545E-02 
 5.06500E+01  3.70000E-01  6.73533E-02  4.66987E-02  2.06546E-02 
 5.06600E+01  3.70000E-01  6.73537E-02  4.66991E-02  2.06546E-02 
 5.06700E+01  3.70000E-01  6.73541E-02  4.66994E-02  2.06547E-02 
 5.06800E+01  3.70000E-01  6.73545E-02  4.66998E-02  2.06547E-02 
 5.06900E+01  3.70000E-01  6.73549E-02  4.67001E-02  2.06547E-02 
 5.07000E+01  3.70000E-01  6.73553E-02  4.67005E-02  2.06548E-02 
 5.07100E+01  3.70000E-01  6.73557E-02  4.67009E-02  2.06548E-02 
 5.07200E+01  3.70000E-01  6.73561E-02  4.67012E-02  2.06549E-02 
 5.07300E+01  3.70000E-01  6.73565E-02  4.67016E-02  2.06549E-02 
 5.07400E+01  3.70000E-01  6.73569E-02  4.67019E-02  2.06549E-02 
 5.07500E+01  3.70000E-01  6.73573E-02  4.67023E-02  2.06550E-02 
 5.07600E+01  3.70000E-01  6.73577E-02  4.67026E-02  2.06550E-02 
 5.07700E+01  3.70000E-01  6.73581E-02  4.67030E-02  2.06551E-02 
 5.07800E+01  3.70000E-01  6.73584E-02  4.67033E-02  2.06551E-02 
 5.07900E+01  3.70000E-01  6.73588E-02  4.67037E-02  2.06551E-02 
 5.08000E+01  3.70000E-01  6.73592E-02  4.67040E-02  2.06552E-02 
 5.08100E+01  3.70000E-01  6.73596E-02  4.67044E-02  2.06552E-02 
 5.08200E+01  3.70000E-01  6.73600E-02  4.67048E-02  2.06553E-02 
 5.08300E+01  3.70000E-01  6.73604E-02  4.67051E-02  2.06553E-02 
 5.08400E+01  3.70000E-01  6.73608E-02  4.67055E-02  2.06553E-02 
 5.08500E+01  3.70000E-01  6.73612E-02  4.67058E-02  2.06554E-02 
 5.08600E+01  3.70000E-01  6.73616E-02  4.67062E-02  2.06554E-02 
 5.08700E+01  3.70000E-01  6.73620E-02  4.67065E-02  2.06555E-02 
 5.08800E+01  3.70000E-01  6.73624E-02  4.67069E-02  2.06555E-02 
 5.08900E+01  3.70000E-01  6.73627E-02  4.67072E-02  2.06555E-02 
 5.09000E+01  3.70000E-01  6.73631E-02  4.67076E-02  2.06556E-02 
 5.09100E+01  3.70000E-01  6.73635E-02  4.67079E-02  2.06556E-02 
 5.09200E+01  3.70000E-01  6.73639E-02  4.67083E-02  2.06557E-02 
 5.09300E+01  3.70000E-01  6.73643E-02  4.67086E-02  2.06557E-02 
 5.09400E+01  3.70000E-01  6.73647E-02  4.67090E-02  2.06557E-02 
 5.09500E+01  3.70000E-01  6.73651E-02  4.67093E-02  2.06558E-02 
 5.09600E+01  3.70000E-01  6.73655E-02  4.67096E-02  2.06558E-02 
 5.09700E+01  3.70000E-01  6.73658E-02  4.67100E-02  2.06559E-02 
 5.09800E+01  3.70000E-01  6.73662E-02  4.67103E-02  2.06559E-02 
 5.09900E+01  3.70000E-01  6.73666E-02  4.67107E-02  2.06559E-02 
 5.10000E+01  3.70000E-01  6.73670E-02  4.67110E-02  2.06560E-02 
 5.10100E+01  3.70000E-01  6.73674E-02  4.67114E-02  2.06560E-02 
 5.10200E+01  3.70000E-01  6.73678E-02  4.67117E-02  2.06561E-02 
 5.10300E+01  3.70000E-01  6.73682E-02  4.67121E-02  2.06561E-02 
 5.10400E+01  3.70000E-01  6.73685E-02  4.67124E-02  2.06561E-02 
 5.10500E+01  3.70000E-01  6.73689E-02  4.67128E-02  2.06562E-02 
 5.10600E+01  3.70000E-01  6.73693E-02  4.67131E-02  2.06562E-02 
 5.10700E+01  3.70000E-01  6.73697E-02  4.67134E-02  2.06563E-02 
 5.10800E+01  3.70000E-01  6.73701E-02  4.67138E-02  2.06563E-02 
 5.10900E+01  3.70000E-01  6.73705E-02  4.67141E-02  2.06563E-02 
 5.11000E+01  3.70000E-01  6.73708E-02  4.67145E-02  2.06564E-02 
 5.11100E+01  3.70000E-01  6.73712E-02  4.67148E-02  2.06564E-02 
 5.11200E+01  3.70000E-01  6.73716E-02  4.67152E-02  2.06564E-02 
 5.11300E+01  3.70000E-01  6.73720E-02  4.67155E-02  2.06565E-02 
 5.11400E+01  3.70000E-01  6.73724E-02  4.67158E-02  2.06565E-02 
 5.11500E+01  3.70000E-01  6.73727E-02  4.67162E-02  2.06566E-02 
 5.11600E+01  3.70000E-01  6.73731E-02  4.67165E-02  2.06566E-02 
 5.11700E+01  3.70000E-01  6.73735E-02  4.67169E-02  2.06566E-02 
 5.11800E+01  3.70000E-01  6.73739E-02  4.67172E-02  2.06567E-02 
 5.11900E+01  3.70000E-01  6.73743E-02  4.67175E-02  2.06567E-02 
 5.12000E+01  3.70000E-01  6.73746E-02  4.67179E-02  2.06568E-02 
 5.12100E+01  3.70000E-01  6.73750E-02  4.67182E-02  2.06568E-02 
 5.12200E+01  3.70000E-01  6.73754E-02  4.67185E-02  2.06568E-02 
 5.12300E+01  3.70000E-01  6.73758E-02  4.67189E-02  2.06569E-02 
 5.12400E+01  3.70000E-01  6.73761E-02  4.67192E-02  2.06569E-02 
 5.12500E+01  3.70000E-01  6.73765E-02  4.67196E-02  2.06570E-02 
 5.12600E+01  3.70000E-01  6.73769E-02  4.67199E-02  2.06570E-02 
 5.12700E+01  3.70000E-01  6.73773E-02  4.67202E-02  2.06570E-02 
 5.12800E+01  3.70000E-01  6.73776E-02  4.67206E-02  2.06571E-02 
 5.12900E+01  3.70000E-01  6.73780E-02  4.67209E-02  2.06571E-02 
 5.13000E+01  3.70000E-01  6.73784E-02  4.67212E-02  2.06572E-02 
 5.13100E+01  3.70000E-01  6.73788E-02  4.67216E-02  2.06572E-02 
 5.13200E+01  3.70000E-01  6.73791E-02  4.67219E-02  2.06572E-02 
